CONFIG,WORKER_ID,LAYER,PUBLISH_NUM,PUBLISH_TOTAL_SIZE,PUBLISH_MAX_SIZE,PUBLISH_MIN_SIZE,PUBLISH_AVG_SIZE,MSG_NUM,MSG_TOTAL_SIZE,MSG_MAX_SIZE,MSG_MIN_SIZE,MSG_AVG_SIZE,LS_NUM_TARGETS,NNZ,CHUNKS_SENT,CHUNKS_PER_TARGET,CHUNK_TOTAL_SIZE,CHUNK_MIN_SIZE,CHUNK_MAX_SIZE,CHUNK_AVG_SIZE,NNZ_SENT,NNZ_PER_TARGET,ROWS_SENT,ROWS_PER_TARGET,LAYER_DURATION
c1_1024n_8w_10000bs_queue,7,21,1,65169,65169,65169,65169,7,65169,11385,7363,9309.857,7,43136,7,1,65169,7363,11385,9309.857,157379,22482.715,467,66.71429,0.3959961
c1_1024n_8w_10000bs_queue,7,22,1,63752,63752,63752,63752,7,63752,11499,7275,9107.429,7,43136,7,1,63752,7275,11499,9107.429,154683,22097.572,459,65.57143,0.45837402
c1_1024n_8w_10000bs_queue,7,23,1,53556,53556,53556,53556,7,53556,9185,5579,7650.857,7,43136,7,1,53556,5579,9185,7650.857,116602,16657.428,346,49.42857,0.5251465
c1_1024n_8w_10000bs_queue,7,24,1,64615,64615,64615,64615,7,64615,13095,7111,9230.714,7,43136,7,1,64615,7111,13095,9230.714,154683,22097.572,459,65.57143,0.5041504
c1_1024n_8w_10000bs_queue,7,25,1,72163,72163,72163,72163,7,72163,12156,8183,10309,7,43136,7,1,72163,8183,12156,10309,184002,26286,546,78,0.49609375
c1_1024n_8w_10000bs_queue,7,26,1,66517,66517,66517,66517,7,66517,12218,7759,9502.429,7,43136,7,1,66517,7759,12218,9502.429,163782,23397.428,486,69.42857,0.47839355
c1_1024n_8w_10000bs_queue,7,27,1,73688,73688,73688,73688,7,73688,12655,7568,10526.857,7,43136,7,1,73688,7568,12655,10526.857,188383,26911.857,559,79.85714,0.5062256
c1_1024n_8w_10000bs_queue,7,28,1,66659,66659,66659,66659,7,66659,11444,7728,9522.714,7,43136,7,1,66659,7728,11444,9522.714,160749,22964.143,477,68.14286,0.5048828
c1_1024n_8w_10000bs_queue,7,29,1,51152,51152,51152,51152,7,51152,9590,4736,7307.4287,7,43136,7,1,51152,4736,9590,7307.4287,108514,15502,322,46,0.48791504
c1_1024n_8w_10000bs_queue,7,30,1,64714,64714,64714,64714,7,64714,12534,7275,9244.857,7,42799,7,1,64714,7275,12534,9244.857,157716,22530.857,468,66.85714,0.45629883
c1_1024n_8w_10000bs_queue,7,31,1,65019,65019,65019,65019,7,65019,11825,6647,9288.429,7,43136,7,1,65019,6647,11825,9288.429,157379,22482.715,467,66.71429,0.4855957
c1_1024n_8w_10000bs_queue,7,32,1,65822,65822,65822,65822,7,65822,10752,8112,9403.143,7,43136,7,1,65822,8112,10752,9403.143,160075,22867.857,475,67.85714,0.4371338
c1_1024n_8w_10000bs_queue,7,33,1,61848,61848,61848,61848,7,61848,10677,7297,8835.429,7,43136,7,1,61848,7297,10677,8835.429,144573,20653.285,429,61.285713,0.42321777
c1_1024n_8w_10000bs_queue,7,34,1,71306,71306,71306,71306,7,71306,11703,8338,10186.571,7,43136,7,1,71306,8338,11703,10186.571,181643,25949,539,77,0.47894287
c1_1024n_8w_10000bs_queue,7,35,1,60672,60672,60672,60672,7,60672,13550,5769,8667.429,7,43136,7,1,60672,5769,13550,8667.429,142214,20316.285,422,60.285713,0.42321777
c1_1024n_8w_10000bs_queue,7,36,1,64248,64248,64248,64248,7,64248,12023,6916,9178.286,7,43136,7,1,64248,6916,12023,9178.286,154346,22049.428,458,65.42857,0.4251709
c1_1024n_8w_10000bs_queue,7,37,1,66587,66587,66587,66587,7,66587,12797,5878,9512.429,7,43136,7,1,66587,5878,12797,9512.429,165130,23590,490,70,0.4810791
c1_1024n_8w_10000bs_queue,7,38,1,70386,70386,70386,70386,7,70386,11884,7772,10055.143,7,43136,7,1,70386,7772,11884,10055.143,176251,25178.715,523,74.71429,0.46936035
c1_1024n_8w_10000bs_queue,7,39,1,68882,68882,68882,68882,7,68882,12403,7049,9840.286,7,43136,7,1,68882,7049,12403,9840.286,173218,24745.428,514,73.42857,0.5406494
c1_1024n_8w_10000bs_queue,7,40,1,67164,67164,67164,67164,7,67164,11453,7557,9594.857,7,43136,7,1,67164,7557,11453,9594.857,163782,23397.428,486,69.42857,0.4855957
c1_1024n_8w_10000bs_queue,7,41,1,51616,51616,51616,51616,7,51616,13072,4637,7373.7144,7,43136,7,1,51616,4637,13072,7373.7144,110536,15790.857,328,46.857143,0.44213867
c1_1024n_8w_10000bs_queue,7,42,1,66418,66418,66418,66418,7,66418,11565,7758,9488.286,7,43136,7,1,66418,7758,11565,9488.286,166478,23782.572,494,70.57143,0.48138428
c1_1024n_8w_10000bs_queue,7,43,1,63736,63736,63736,63736,7,63736,11152,7469,9105.143,7,43136,7,1,63736,7469,11152,9105.143,151987,21712.428,451,64.42857,0.50445557
c1_1024n_8w_10000bs_queue,7,44,1,65931,65931,65931,65931,7,65931,10661,6960,9418.714,7,43136,7,1,65931,6960,10661,9418.714,162434,23204.857,482,68.85714,0.49389648
c1_1024n_8w_10000bs_queue,7,45,1,63010,63010,63010,63010,7,63010,11415,7200,9001.429,7,43136,7,1,63010,7200,11415,9001.429,151313,21616.143,449,64.14286,0.4317627
c1_1024n_8w_10000bs_queue,7,46,1,64845,64845,64845,64845,7,64845,10815,7647,9263.571,7,43136,7,1,64845,7647,10815,9263.571,154346,22049.428,458,65.42857,0.50671387
c1_1024n_8w_10000bs_queue,7,47,1,56266,56266,56266,56266,7,56266,13700,4538,8038,7,43136,7,1,56266,4538,13700,8038,126038,18005.428,374,53.42857,0.4482422
c1_1024n_8w_10000bs_queue,7,48,1,65996,65996,65996,65996,7,65996,11556,8145,9428,7,43136,7,1,65996,8145,11556,9428,160412,22916,476,68,0.50097656
c1_1024n_8w_10000bs_queue,7,49,1,60581,60581,60581,60581,7,60581,11561,6186,8654.429,7,43136,7,1,60581,6186,11561,8654.429,143225,20460.715,425,60.714287,0.5649414
c1_1024n_8w_10000bs_queue,7,50,1,69631,69631,69631,69631,7,69631,12081,8115,9947.286,7,43136,7,1,69631,8115,12081,9947.286,174903,24986.143,519,74.14286,0.45202637
c1_1024n_8w_10000bs_queue,7,51,1,64008,64008,64008,64008,7,64008,11603,6818,9144,7,43136,7,1,64008,6818,11603,9144,153335,21905,455,65,0.36669922
c1_1024n_8w_10000bs_queue,7,52,1,72898,72898,72898,72898,7,72898,12734,7953,10414,7,43136,7,1,72898,7953,12734,10414,186024,26574.857,552,78.85714,0.5024414
c1_1024n_8w_10000bs_queue,7,53,1,54254,54254,54254,54254,7,54254,10065,5593,7750.5713,7,43136,7,1,54254,5593,10065,7750.5713,118624,16946.285,352,50.285713,0.5040283
c1_1024n_8w_10000bs_queue,7,54,1,67785,67785,67785,67785,7,67785,11611,7902,9683.571,7,43136,7,1,67785,7902,11611,9683.571,168837,24119.572,501,71.57143,0.47595215
c1_1024n_8w_10000bs_queue,7,55,1,64769,64769,64769,64769,7,64769,11521,7802,9252.714,7,43136,7,1,64769,7802,11521,9252.714,157379,22482.715,467,66.71429,0.45776367
c1_1024n_8w_10000bs_queue,7,56,1,68686,68686,68686,68686,7,68686,12464,6648,9812.286,7,43136,7,1,68686,6648,12464,9812.286,167489,23927,497,71,0.45257568
c1_1024n_8w_10000bs_queue,7,57,1,62471,62471,62471,62471,7,62471,10533,7739,8924.429,7,43136,7,1,62471,7739,10533,8924.429,149628,21375.428,444,63.42857,0.46307373
c1_1024n_8w_10000bs_queue,7,58,1,69176,69176,69176,69176,7,69176,11881,8353,9882.286,7,43136,7,1,69176,8353,11881,9882.286,172881,24697.285,513,73.28571,0.46868896
c1_1024n_8w_10000bs_queue,7,59,1,54994,54994,54994,54994,7,54994,13078,5960,7856.2856,7,43136,7,1,54994,5960,13078,7856.2856,122668,17524,364,52,0.5119629
c1_1024n_8w_10000bs_queue,7,60,1,61111,61111,61111,61111,7,61111,10929,7633,8730.143,7,43136,7,1,61111,7633,10929,8730.143,143562,20508.857,426,60.857143,0.4440918
c1_1024n_8w_10000bs_queue,7,61,1,66047,66047,66047,66047,7,66047,11680,7156,9435.286,7,43136,7,1,66047,7156,11680,9435.286,162771,23253,483,69,0.3996582
c1_1024n_8w_10000bs_queue,7,62,1,68724,68724,68724,68724,7,68724,11837,7464,9817.714,7,43136,7,1,68724,7464,11837,9817.714,169511,24215.857,503,71.85714,0.46228027
c1_1024n_8w_10000bs_queue,7,63,1,64808,64808,64808,64808,7,64808,10703,7761,9258.286,7,43136,7,1,64808,7761,10703,9258.286,157379,22482.715,467,66.71429,0.43878174
c1_1024n_8w_10000bs_queue,7,64,1,69106,69106,69106,69106,7,69106,11675,8039,9872.286,7,43136,7,1,69106,8039,11675,9872.286,169511,24215.857,503,71.85714,0.43762207
c1_1024n_8w_10000bs_queue,7,65,1,42791,42791,42791,42791,7,42791,8380,4656,6113,7,43136,7,1,42791,4656,8380,6113,79195,11313.571,235,33.57143,0.4807129
c1_1024n_8w_10000bs_queue,7,66,1,69933,69933,69933,69933,7,69933,12980,7685,9990.429,7,43136,7,1,69933,7685,12980,9990.429,175577,25082.428,521,74.42857,0.43243408
c1_1024n_8w_10000bs_queue,7,67,1,68774,68774,68774,68774,7,68774,12088,7328,9824.857,7,43136,7,1,68774,7328,12088,9824.857,171870,24552.857,510,72.85714,0.57543945
c1_1024n_8w_10000bs_queue,7,68,1,65478,65478,65478,65478,7,65478,11088,7112,9354,7,43136,7,1,65478,7112,11088,9354,160412,22916,476,68,0.5668335
c1_1024n_8w_10000bs_queue,7,69,1,63637,63637,63637,63637,7,63637,12288,7270,9091,7,43136,7,1,63637,7270,12288,9091,152998,21856.857,454,64.85714,0.45080566
c1_1024n_8w_10000bs_queue,7,70,1,63135,63135,63135,63135,7,63135,11000,7618,9019.286,7,43136,7,1,63135,7618,11000,9019.286,149628,21375.428,444,63.42857,0.40045166
c1_1024n_8w_10000bs_queue,7,71,1,60096,60096,60096,60096,7,60096,12274,5407,8585.143,7,43136,7,1,60096,5407,12274,8585.143,138844,19834.857,412,58.857143,0.4541626
c1_1024n_8w_10000bs_queue,7,72,1,67613,67613,67613,67613,7,67613,12437,7616,9659,7,43136,7,1,67613,7616,12437,9659,164793,23541.857,489,69.85714,0.5059204
c1_1024n_8w_10000bs_queue,7,73,1,72593,72593,72593,72593,7,72593,11690,6286,10370.429,7,43136,7,1,72593,6286,11690,10370.429,185350,26478.572,550,78.57143,0.6365967
c1_1024n_8w_10000bs_queue,7,74,1,74091,74091,74091,74091,7,74091,13512,8390,10584.429,7,43136,7,1,74091,8390,13512,10584.429,189394,27056.285,562,80.28571,0.51379395
c1_1024n_8w_10000bs_queue,7,75,1,72904,72904,72904,72904,7,72904,13942,7772,10414.857,7,43136,7,1,72904,7772,13942,10414.857,184002,26286,546,78,0.41503906
c1_1024n_8w_10000bs_queue,7,76,1,71398,71398,71398,71398,7,71398,12614,8456,10199.714,7,43136,7,1,71398,8456,12614,10199.714,181980,25997.143,540,77.14286,0.4970703
c1_1024n_8w_10000bs_queue,7,77,1,54371,54371,54371,54371,7,54371,10535,5871,7767.2856,7,43136,7,1,54371,5871,10535,7767.2856,119972,17138.857,356,50.857143,0.40673828
c1_1024n_8w_10000bs_queue,7,78,1,71425,71425,71425,71425,7,71425,12225,7884,10203.571,7,43136,7,1,71425,7884,12225,10203.571,176588,25226.857,524,74.85714,0.53466797
c1_1024n_8w_10000bs_queue,7,79,1,64204,64204,64204,64204,7,64204,10604,7491,9172,7,43136,7,1,64204,7491,10604,9172,156031,22290.143,463,66.14286,0.43579102
c1_1024n_8w_10000bs_queue,7,80,1,70708,70708,70708,70708,7,70708,12045,8685,10101.143,7,43136,7,1,70708,8685,12045,10101.143,178610,25515.715,530,75.71429,0.43188477
c1_1024n_8w_10000bs_queue,7,81,1,66338,66338,66338,66338,7,66338,10889,7669,9476.857,7,43136,7,1,66338,7669,10889,9476.857,162097,23156.715,481,68.71429,0.51605225
c1_1024n_8w_10000bs_queue,7,82,1,67031,67031,67031,67031,7,67031,12108,7691,9575.857,7,43136,7,1,67031,7691,12108,9575.857,165467,23638.143,491,70.14286,0.48132324
c1_1024n_8w_10000bs_queue,7,83,1,46423,46423,46423,46423,7,46423,9084,4674,6631.857,7,43136,7,1,46423,4674,9084,6631.857,92001,13143,273,39,0.3963623
c1_1024n_8w_10000bs_queue,7,84,1,67566,67566,67566,67566,7,67566,11924,7858,9652.286,7,43136,7,1,67566,7858,11924,9652.286,165467,23638.143,491,70.14286,0.5157471
c1_1024n_8w_10000bs_queue,7,85,1,66623,66623,66623,66623,7,66623,12059,7877,9517.571,7,43136,7,1,66623,7877,12059,9517.571,161423,23060.428,479,68.42857,0.4423828
c1_1024n_8w_10000bs_queue,7,86,1,75660,75660,75660,75660,7,75660,12494,9456,10808.571,7,43136,7,1,75660,9456,12494,10808.571,195797,27971,581,83,0.4580078
c1_1024n_8w_10000bs_queue,7,87,1,61091,61091,61091,61091,7,61091,10584,7406,8727.286,7,43136,7,1,61091,7406,10584,8727.286,144236,20605.143,428,61.142857,0.47265625
c1_1024n_8w_10000bs_queue,7,88,1,66813,66813,66813,66813,7,66813,11522,7917,9544.714,7,43136,7,1,66813,7917,11522,9544.714,165804,23686.285,492,70.28571,0.4539795
c1_1024n_8w_10000bs_queue,7,89,1,64671,64671,64671,64671,7,64671,13462,4884,9238.714,7,43136,7,1,64671,4884,13462,9238.714,157042,22434.572,466,66.57143,0.4555664
c1_1024n_8w_10000bs_queue,7,90,1,63935,63935,63935,63935,7,63935,11293,7150,9133.571,7,43136,7,1,63935,7150,11293,9133.571,154346,22049.428,458,65.42857,0.47680664
c1_1024n_8w_10000bs_queue,7,91,1,65715,65715,65715,65715,7,65715,11329,7697,9387.857,7,43136,7,1,65715,7697,11329,9387.857,158053,22579,469,67,0.6026001
c1_1024n_8w_10000bs_queue,7,92,1,69313,69313,69313,69313,7,69313,12810,7318,9901.857,7,43136,7,1,69313,7318,12810,9901.857,173218,24745.428,514,73.42857,0.43676758
c1_1024n_8w_10000bs_queue,7,93,1,66187,66187,66187,66187,7,66187,11982,6826,9455.286,7,43136,7,1,66187,6826,11982,9455.286,159064,22723.428,472,67.42857,0.5076904
c1_1024n_8w_10000bs_queue,7,94,1,66149,66149,66149,66149,7,66149,11204,7712,9449.857,7,43136,7,1,66149,7712,11204,9449.857,161086,23012.285,478,68.28571,0.45361328
c1_1024n_8w_10000bs_queue,7,95,1,49088,49088,49088,49088,7,49088,9418,4435,7012.5713,7,43136,7,1,49088,4435,9418,7012.5713,100426,14346.571,298,42.57143,0.48547363
c1_1024n_8w_10000bs_queue,7,96,1,62525,62525,62525,62525,7,62525,11349,7708,8932.143,7,43136,7,1,62525,7708,11349,8932.143,149291,21327.285,443,63.285713,0.3791504
c1_1024n_8w_10000bs_queue,7,97,1,70699,70699,70699,70699,7,70699,12626,7210,10099.857,7,43136,7,1,70699,7210,12626,10099.857,177936,25419.428,528,75.42857,0.5855713
c1_1024n_8w_10000bs_queue,7,98,1,68155,68155,68155,68155,7,68155,11995,6815,9736.429,7,43136,7,1,68155,6815,11995,9736.429,169511,24215.857,503,71.85714,0.49536133
c1_1024n_8w_10000bs_queue,7,99,1,71577,71577,71577,71577,7,71577,12834,6927,10225.286,7,43136,7,1,71577,6927,12834,10225.286,177599,25371.285,527,75.28571,0.5203247
c1_1024n_8w_10000bs_queue,7,100,1,72341,72341,72341,72341,7,72341,12649,7652,10334.429,7,43136,7,1,72341,7652,12649,10334.429,185013,26430.428,549,78.42857,0.46099854
c1_1024n_8w_10000bs_queue,7,101,1,56309,56309,56309,56309,7,56309,12431,4242,8044.143,7,43136,7,1,56309,4242,12431,8044.143,125701,17957.285,373,53.285713,0.40319824
c1_1024n_8w_10000bs_queue,7,102,1,73884,73884,73884,73884,7,73884,12741,8240,10554.857,7,43136,7,1,73884,8240,12741,10554.857,188720,26960,560,80,0.5397949
c1_1024n_8w_10000bs_queue,7,103,1,64183,64183,64183,64183,7,64183,11447,7398,9169,7,43136,7,1,64183,7398,11447,9169,154683,22097.572,459,65.57143,0.5048828
c1_1024n_8w_10000bs_queue,7,104,1,70422,70422,70422,70422,7,70422,11993,7642,10060.286,7,43136,7,1,70422,7642,11993,10060.286,175577,25082.428,521,74.42857,0.51464844
c1_1024n_8w_10000bs_queue,7,105,1,63999,63999,63999,63999,7,63999,12064,6752,9142.714,7,43136,7,1,63999,6752,12064,9142.714,154009,22001.285,457,65.28571,0.49194336
c1_1024n_8w_10000bs_queue,7,106,1,69227,69227,69227,69227,7,69227,11358,8306,9889.571,7,43136,7,1,69227,8306,11358,9889.571,172544,24649.143,512,73.14286,0.49645996
c1_1024n_8w_10000bs_queue,7,107,1,47090,47090,47090,47090,7,47090,8928,5132,6727.143,7,43136,7,1,47090,5132,8928,6727.143,96382,13768.857,286,40.857143,0.42199707
c1_1024n_8w_10000bs_queue,7,108,1,99956,99956,99956,99956,7,99956,18148,10031,14279.429,7,43136,7,1,99956,10031,18148,14279.429,177262,25323.143,526,75.14286,0.50842285
c1_1024n_8w_10000bs_queue,7,109,1,65128,65128,65128,65128,7,65128,11183,7818,9304,7,43136,7,1,65128,7818,11183,9304,158390,22627.143,470,67.14286,0.5222168
c1_1024n_8w_10000bs_queue,7,110,1,71117,71117,71117,71117,7,71117,12125,7786,10159.571,7,43136,7,1,71117,7786,12125,10159.571,179284,25612,532,76,0.4230957
c1_1024n_8w_10000bs_queue,7,111,1,67668,67668,67668,67668,7,67668,12435,6838,9666.857,7,43136,7,1,67668,6838,12435,9666.857,166815,23830.715,495,70.71429,0.5029907
c1_1024n_8w_10000bs_queue,7,112,1,68576,68576,68576,68576,7,68576,12406,8423,9796.571,7,43136,7,1,68576,8423,12406,9796.571,171533,24504.715,509,72.71429,0.45910645
c1_1024n_8w_10000bs_queue,7,113,1,55137,55137,55137,55137,7,55137,11820,5776,7876.7144,7,43136,7,1,55137,5776,11820,7876.7144,120983,17283.285,359,51.285713,0.42242432
c1_1024n_8w_10000bs_queue,7,114,1,64996,64996,64996,64996,7,64996,10556,7812,9285.143,7,43136,7,1,64996,7812,10556,9285.143,157379,22482.715,467,66.71429,0.42108154
c1_1024n_8w_10000bs_queue,7,115,1,70963,70963,70963,70963,7,70963,12705,7023,10137.571,7,43136,7,1,70963,7023,12705,10137.571,179284,25612,532,76,0.49108887
c1_1024n_8w_10000bs_queue,7,116,1,72098,72098,72098,72098,7,72098,12860,8017,10299.714,7,43136,7,1,72098,8017,12860,10299.714,182317,26045.285,541,77.28571,0.539917
c1_1024n_8w_10000bs_queue,7,117,1,70523,70523,70523,70523,7,70523,12622,7322,10074.714,7,43136,7,1,70523,7322,12622,10074.714,177936,25419.428,528,75.42857,0.4584961
c1_1024n_8w_10000bs_queue,7,118,1,65583,65583,65583,65583,7,65583,11496,7804,9369,7,43136,7,1,65583,7804,11496,9369,158053,22579,469,67,0.49505615
c1_1024n_8w_10000bs_queue,7,119,1,61308,61308,61308,61308,7,61308,15169,5850,8758.286,7,43136,7,1,61308,5850,15169,8758.286,119635,17090.715,355,50.714287,0.36254883
